"year" "acousticness" "duration" "energy" "explicit" "key" "liveness" "loudness" "mode" "tempo" "pop.class"
"4148" 1986 0.924 230133 0.311 1 "A" 0.173 -14.855 1 200.281 "C"
"4149" 1994 0.812 190400 0.332 0 "A" 0.27 -12.239 0 113.352 "C"
"4150" 1973 0.63 225200 0.386 0 "D" 0.3 -14.629 0 91.594 "B"
"4151" 2020 0.00947 233293 0.577 1 "G" 0.0905 -5.273 1 135.009 "D"
"4152" 2010 0.331 319387 0.884 1 "D" 0.356 -5.581 1 87.275 "B"
"4153" 1999 0.079 265000 0.537 0 "E" 0.0782 -9.264 0 108.448 "A"
"4154" 1963 0.78 132160 0.336 0 "Bb" 0.0603 -11.01 0 114.131 "D"
"4155" 1930 0.994 160733 0.354 1 "Db" 0.165 -12.025 1 126.177 "D"
"4156" 2010 0.14 200613 0.759 0 "D" 0.133 -3.782 0 155.076 "B"
"4157" 1974 0.484 196907 0.991 0 "D" 0.217 -6.338 0 167.02 "C"
"4158" 1953 0.993 203473 0.058 1 "Ab" 0.149 -12.718 1 69.153 "D"
"4159" 1960 0.765 208467 0.084 0 "Ab" 0.103 -17.72 0 123.212 "D"
"4160" 1967 0.676 159080 0.494 0 "D" 0.153 -15.221 0 108.856 "C"
"4161" 2012 0.525 196360 0.405 1 "C" 0.146 -8.637 1 133.895 "B"
"4162" 1961 0.818 131813 0.436 1 "G" 0.0579 -14.164 1 75.549 "D"
"4163" 2004 0.325 275373 0.774 1 "Gb" 0.323 -6.004 1 129.951 "A"
"4164" 1991 0.551 296280 0.418 1 "B" 0.111 -7.728 1 103.403 "C"
"4165" 1938 0.764 158227 0.645 0 "B" 0.411 -11.38 0 134.473 "D"
"4166" 2009 0.4 125893 0.622 0 "C" 0.292 -7.621 0 161.929 "B"
"4167" 1985 0.153 193293 0.462 0 "Db" 0.27 -12.352 0 106.808 "C"
"4168" 2016 0.326 190987 0.697 0 "Eb" 0.0827 -5.952 0 148.93 "B"
"4169" 2003 0.00268 217226 0.956 0 "Gb" 0.394 -3.658 0 115.963 "B"
"4170" 1986 0.00333 330480 0.968 0 "D" 0.372 -4.818 0 137.423 "C"
"4171" 1987 0.878 332267 0.195 1 "F" 0.503 -15.628 1 80.215 "C"
"4172" 1964 0.277 167467 0.385 0 "B" 0.132 -13.586 0 115.904 "D"
"4173" 1980 0.149 210573 0.7 0 "A" 0.32 -4.669 0 131.092 "D"
"4174" 1936 0.973 170000 0.055 1 "Gb" 0.109 -12.958 1 87.486 "D"
"4175" 2016 0.125 241973 0.834 0 "C" 0.138 -5.24 0 101.023 "B"
"4176" 1960 0.801 181560 0.447 0 "A" 0.209 -8.823 0 106.858 "D"
"4177" 1976 0.209 219467 0.675 1 "Bb" 0.115 -8.357 1 102.312 "B"
"4178" 1973 0.901 156440 0.371 0 "E" 0.133 -15.326 0 89.976 "C"
"4179" 1978 1.28e-05 181320 0.784 0 "E" 0.706 -9.38 0 155.139 "C"
"4180" 2003 0.225 175693 0.616 0 "Eb" 0.144 -8.949 0 103.759 "B"
"4181" 1971 0.467 378000 0.336 0 "G" 0.69 -12.483 0 104.185 "C"
"4182" 1986 0.0025 197800 0.927 1 "Db" 0.216 -9.561 1 161.798 "B"
"4183" 1981 0.967 159136 0.367 0 "Eb" 0.268 -10.768 0 81.495 "C"
"4184" 1946 0.949 160867 0.116 0 "G" 0.111 -20.893 0 83.96 "C"
"4185" 2008 0.00867 253840 0.726 0 "G" 0.0864 -5.372 0 133.317 "B"
"4186" 1987 0.068 215573 0.942 0 "Bb" 0.147 -4.958 0 136.189 "C"
"4187" 1978 0.789 445080 0.574 0 "D" 0.209 -7.411 0 94.904 "A"
"4188" 1977 0.752 546107 0.234 0 "Db" 0.132 -18.255 0 82.453 "B"
"4189" 2006 0.267 237053 0.724 1 "C" 0.0867 -5.751 1 132.035 "B"
"4190" 1989 0.904 91960 0.0513 1 "Eb" 0.166 -27.163 1 176.98 "C"
"4191" 1996 0.188 213467 0.94 0 "D" 0.239 -5.006 0 107.465 "C"
"4192" 1963 0.461 226733 0.487 0 "Ab" 0.0896 -14.243 0 145.769 "D"
"4193" 1989 0.0289 192267 0.456 0 "C" 0.0512 -13.239 0 78.735 "C"
"4194" 1965 0.85 184267 0.188 0 "Db" 0.0857 -14.383 0 87.212 "C"
"4195" 1993 0.0915 248573 0.675 0 "C" 0.0565 -7.232 0 96.918 "A"
"4196" 1963 0.691 194933 0.436 0 "D" 0.073 -6.806 0 115.063 "D"
"4197" 2012 0.00653 209907 0.978 0 "Ab" 0.0958 -2.123 0 170.286 "B"
"4198" 1941 0.996 256000 0.0321 0 "F" 0.11 -23.656 0 69.542 "D"
"4199" 2009 0.988 174398 0.0906 0 "F" 0.344 -21.655 0 185.167 "B"
"4200" 2007 0.497 228960 0.667 0 "D" 0.219 -5.485 0 174.025 "B"
"4201" 1940 0.887 97463 0.0651 0 "Ab" 0.892 -24.15 0 117.452 "D"
"4202" 1995 0.229 281640 0.495 0 "Bb" 0.146 -8.198 0 120.146 "A"
"4203" 1958 0.477 437360 0.52 1 "G" 0.138 -10.942 1 142.846 "C"
"4204" 1925 0.996 161893 0.418 0 "C" 0.302 -13.399 0 124.246 "D"
"4205" 2005 0.0278 152520 0.78 1 "Eb" 0.0908 -6.511 1 101.435 "C"
"4206" 1929 0.995 188680 0.174 0 "A" 0.125 -12.721 0 120.275 "D"
"4207" 1966 0.374 177027 0.378 0 "D" 0.374 -10.877 0 88.417 "C"
"4208" 2008 0.0426 221840 0.786 0 "Db" 0.334 -7.132 0 102.52 "B"
"4209" 1984 0.98 133667 0.0825 0 "E" 0.068 -22.917 0 93.785 "C"
"4210" 1972 0.406 226547 0.54 0 "G" 0.16 -11.407 0 76.304 "C"
"4211" 1952 0.994 79635 0.12 0 "C" 0.188 -20.227 0 74.983 "D"
"4212" 1987 0.243 216587 0.88 1 "Gb" 0.229 -7.823 1 109.516 "B"
"4213" 2006 0.496 154573 0.278 0 "A" 0.0616 -13.416 0 150.065 "B"
"4214" 1970 0.524 155533 0.455 0 "Eb" 0.116 -10.051 0 83.615 "D"
"4215" 1930 0.988 187373 0.221 1 "Gb" 0.355 -20.07 1 77.768 "D"
"4216" 1999 0.0275 228360 0.702 1 "Bb" 0.0619 -8.033 1 95.998 "B"
"4217" 1979 4.14e-05 196267 0.944 0 "A" 0.705 -4.905 0 132.083 "C"
"4218" 2000 0.0846 275427 0.694 0 "E" 0.117 -4.489 0 136.019 "B"
"4219" 2011 0.023 277947 0.569 1 "C" 0.0731 -7.044 1 159.824 "B"
"4220" 2008 0.0416 257227 0.942 0 "A" 0.29 -4.459 0 107.449 "D"
"4221" 1980 0.0787 183636 0.947 0 "D" 0.854 -4.104 0 110.943 "C"
"4222" 1928 0.99 130813 0.148 1 "Eb" 0.131 -18.933 1 122.415 "D"
"4223" 2005 0.0449 268853 0.676 1 "F" 0.112 -6.155 1 85.437 "B"
"4224" 1942 0.994 203990 0.244 0 "Ab" 0.0788 -11.653 0 129.524 "D"
"4225" 1988 0.0395 243347 0.466 1 "B" 0.095 -6.931 1 110.199 "B"
"4226" 2015 0.0389 176744 0.607 0 "D" 0.19 -7.68 0 81.997 "B"
"4227" 2016 0.0529 235947 0.602 1 "E" 0.356 -5.369 1 134.049 "A"
"4228" 1928 0.993 162000 0.174 0 "Bb" 0.116 -17.588 0 120.863 "D"
"4229" 1933 0.896 195560 0.242 0 "F" 0.0792 -12.646 0 109.181 "C"
"4230" 1987 0.133 211667 0.646 1 "B" 0.112 -13.631 1 125.084 "C"
"4231" 1973 0.0327 289813 0.407 0 "E" 0.081 -8.506 0 172.595 "B"
"4232" 2020 0.292 197856 0.616 1 "F" 0.253 -5.405 1 98.017 "A"
"4233" 2008 0.899 283987 0.2 0 "C" 0.0726 -14.413 0 121.044 "B"
"4234" 2012 0.00844 200800 0.874 0 "A" 0.107 -4.378 0 140.024 "B"
"4235" 2002 0.00035 236413 0.748 1 "B" 0.0641 -4.564 1 94.152 "B"
"4236" 2014 0.405 187826 0.492 1 "E" 0.0955 -10.815 1 92.019 "B"
"4237" 1935 0.987 123133 0.277 1 "A" 0.702 -17.607 1 99.388 "D"
"4238" 1941 0.953 138587 0.0239 0 "F" 0.305 -34.524 0 73.356 "D"
"4239" 1959 0.881 133920 0.728 0 "D" 0.101 -8.736 0 105.852 "C"
"4240" 1971 0.208 279867 0.376 0 "E" 0.0622 -7.941 0 122.635 "B"
"4241" 1953 0.992 161000 0.197 0 "Ab" 0.109 -18.207 0 116.361 "D"
"4242" 1973 0.17 243573 0.878 0 "D" 0.0632 -6.481 0 115.7 "C"
"4243" 2013 0.045 189453 0.91 0 "G" 0.334 -4.36 0 187.876 "B"
"4244" 2006 0.542 221200 0.527 1 "B" 0.156 -5.294 1 100.73 "B"
"4245" 1990 0.00449 308800 0.869 0 "A" 0.267 -9.324 0 121.301 "C"
"4246" 1930 0.933 189827 0.298 1 "A" 0.0401 -13.054 1 119.6 "D"
"4247" 1967 0.313 168120 0.471 0 "C" 0.0712 -7.887 0 121.672 "B"
"4248" 1959 0.975 197440 0.247 0 "Db" 0.124 -17.59 0 65.194 "D"
"4249" 1932 0.971 135067 0.21 1 "B" 0.109 -16.284 1 79.397 "D"
"4250" 1948 0.935 196467 0.394 0 "Bb" 0.657 -13.363 0 104.975 "D"
"4251" 1964 0.994 167773 0.138 1 "F" 0.122 -27.063 1 75.26 "D"
"4252" 1954 0.976 294747 0.131 0 "Gb" 0.369 -17.421 0 77.452 "D"
"4253" 1969 0.256 201693 0.491 1 "E" 0.309 -10.032 1 112.794 "B"
"4254" 1969 0.542 211787 0.483 0 "C" 0.222 -9.272 0 125.839 "A"
"4255" 2001 0.0143 247867 0.922 0 "B" 0.335 -4.56 0 103.975 "B"
"4256" 2002 0.000971 231853 0.933 1 "Ab" 0.133 -6.947 1 98.918 "B"
"4257" 2012 0.0159 237267 0.856 1 "B" 0.0981 -5.236 1 127.988 "A"
"4258" 2020 0.6 294521 0.377 0 "C" 0.0976 -8.761 0 95.939 "A"
"4259" 1997 0.774 161333 0.217 0 "D" 0.121 -14.044 0 93.69 "C"
"4260" 2006 0.231 279547 0.894 0 "Bb" 0.111 -5.445 0 130.01 "B"
"4261" 2006 0.0411 262733 0.835 1 "A" 0.0914 -5.52 1 132.004 "B"
"4262" 1961 0.603 172693 0.386 1 "C" 0.117 -7.949 1 105.07 "D"
"4263" 1945 0.86 188693 0.427 0 "Db" 0.247 -10.42 0 185.959 "D"
"4264" 1975 0.52 186867 0.381 0 "F" 0.213 -13.142 0 167.117 "B"
"4265" 1987 0.394 215360 0.519 0 "F" 0.204 -11.819 0 86.6 "B"
"4266" 2004 0.287 267720 0.189 1 "F" 0.0854 -14.235 1 104.95 "B"
"4267" 1977 0.00766 288787 0.576 0 "C" 0.276 -8.388 0 179.014 "A"
"4268" 2016 0.451 97240 0.639 0 "G" 0.0626 -5.908 0 119.95 "A"
"4269" 1948 0.878 108600 0.129 0 "Db" 0.154 -17.779 0 107.427 "D"
"4270" 1968 0.288 193440 0.526 0 "Gb" 0.0715 -9.78 0 200.518 "C"
"4271" 2002 0.00521 241373 0.678 0 "G" 0.153 -3.703 0 160.023 "B"
"4272" 1954 0.912 200867 0.299 1 "Ab" 0.12 -9.855 1 169.52 "D"
"4273" 1935 0.943 147933 0.179 0 "G" 0.333 -15.383 0 172.836 "C"
"4274" 1934 0.921 195587 0.259 0 "Bb" 0.107 -12.258 0 144.611 "D"
"4275" 1974 0.39 268000 0.463 0 "C" 0.0612 -13.265 0 123.129 "C"
"4276" 1967 0.565 115280 0.331 0 "Db" 0.0896 -15.47 0 56.048 "B"
"4277" 1980 0.131 199800 0.721 0 "Eb" 0.216 -10.311 0 126.351 "A"
"4278" 1999 0.00997 195347 0.848 0 "D" 0.0994 -4.489 0 111.984 "C"
"4279" 1934 0.977 181880 0.177 1 "G" 0.0903 -16.373 1 139.444 "D"
"4280" 1960 0.969 179667 0.0348 0 "Eb" 0.109 -18.007 0 111.637 "D"
"4281" 1970 0.589 148760 0.941 0 "C" 0.181 -2.371 0 86.829 "C"
"4282" 2006 0.0198 277533 0.912 1 "G" 0.0883 -3.449 1 110.339 "B"
"4283" 1973 0.964 321507 0.317 0 "A" 0.44 -14.729 0 71.1 "C"
"4284" 2007 0.00443 195307 0.982 0 "G" 0.723 -2.786 0 172.084 "B"
"4285" 2020 0.3 212867 0.546 0 "A" 0.102 -6.637 0 147.986 "A"
"4286" 1966 0.781 158667 0.342 0 "E" 0.369 -11.931 0 115.577 "C"
"4287" 1999 0.0406 261973 0.601 0 "D" 0.0348 -5.931 0 97.911 "A"
"4288" 2010 0.0438 239573 0.843 1 "C" 0.0565 -5.019 1 155.087 "B"
"4289" 1975 0.865 170360 0.203 0 "D" 0.308 -16.784 0 147.868 "C"
"4290" 1996 0.00127 126973 0.977 0 "E" 0.074 -3.128 0 101.239 "C"
"4291" 1929 0.0105 152669 0.373 0 "D" 0.115 -18.256 0 82.732 "D"
"4292" 2013 0.00133 219973 0.72 0 "Ab" 0.325 -4.698 0 75.38 "B"
"4293" 2013 0.173 261853 0.569 0 "Gb" 0.18 -5.858 0 140.269 "B"
"4294" 2007 0.453 151960 0.95 0 "E" 0.348 -4.902 0 112.265 "B"
"4295" 1933 0.989 159760 0.147 1 "G" 0.139 -11.464 1 103.552 "D"
"4296" 1995 0.0724 257480 0.383 0 "E" 0.0896 -11.782 0 87.568 "B"
"4297" 1955 0.949 160347 0.218 0 "F" 0.366 -10.73 0 99.175 "D"
"4298" 2017 0.0263 199600 0.688 1 "C" 0.11 -4.84 1 76.99 "A"
"4299" 1964 0.829 175493 0.503 0 "E" 0.175 -9.83 0 122.129 "A"
"4300" 2019 0.115 256267 0.642 1 "D" 0.279 -4.6 1 94.988 "A"
"4301" 1928 0.994 282133 0.0135 0 "Ab" 0.0763 -28.454 0 83.972 "D"
"4302" 2016 0.000204 256307 0.711 0 "Bb" 0.108 -4.933 0 155.068 "A"
"4303" 1999 0.736 229773 0.357 0 "C" 0.0784 -12.945 0 95.952 "C"
"4304" 1973 0.0589 229760 0.672 0 "A" 0.137 -13.831 0 104.418 "C"
"4305" 1966 0.216 85267 0.499 0 "D" 0.121 -3.008 0 62.433 "D"
"4306" 1940 0.994 184111 0.0304 0 "G" 0.101 -17.501 0 71.469 "D"
"4307" 1945 0.946 201640 0.0772 0 "D" 0.305 -18.469 0 105.155 "D"
"4308" 1946 0.984 191809 0.215 0 "C" 0.107 -9.317 0 120.204 "D"
"4309" 1987 0.108 402600 0.625 1 "A" 0.0581 -14.783 1 118.666 "C"
"4310" 1978 0.54 291867 0.368 0 "E" 0.177 -15.955 0 103.2 "C"
"4311" 1978 0.527 217240 0.466 0 "E" 0.0894 -11.662 0 81.236 "C"
"4312" 2019 0.471 246465 0.517 0 "E" 0.0756 -13.556 0 149.965 "B"
"4313" 2020 0.122 168052 0.811 0 "Ab" 0.161 -4.31 0 92.953 "A"
"4314" 1928 0.813 113100 0.219 0 "Db" 0.215 -20.733 0 172.71 "D"
"4315" 1964 0.65 127173 0.158 0 "C" 0.191 -20.262 0 102.62 "C"
"4316" 2001 0.00781 341200 0.605 1 "Bb" 0.224 -8.303 1 181.539 "B"
"4317" 1957 0.757 171507 0.304 1 "C" 0.332 -9.74 1 207.591 "D"
"4318" 1945 0.0253 96500 0.143 0 "Db" 0.051 -24.135 0 147.901 "D"
"4319" 1934 0.992 168000 0.116 0 "G" 0.147 -17.635 0 117.455 "D"
"4320" 1935 0.325 105100 0.16 1 "B" 0.366 -17.096 1 125.416 "D"
"4321" 2013 0.4 213002 0.456 0 "Bb" 0.0969 -6.555 0 119.454 "B"
"4322" 1983 0.000391 685893 0.901 1 "E" 0.339 -10.343 1 90.727 "C"
"4323" 1954 0.969 196680 0.247 0 "C" 0.21 -11.727 0 61.404 "C"
"4324" 2018 0.048 238307 0.524 0 "Bb" 0.103 -6.6 0 75.266 "A"
"4325" 1997 0.858 233027 0.121 1 "D" 0.127 -15.092 1 151.861 "C"
"4326" 1989 0.0143 263200 0.918 0 "F" 0.287 -4.744 0 127.095 "B"
"4327" 1949 0.917 167249 0.298 0 "F" 0.21 -10.769 0 85.294 "D"
"4328" 2010 0.707 503475 0.0644 0 "F" 0.11 -28.383 0 84.208 "B"
"4329" 1960 0.676 168373 0.283 0 "Ab" 0.0752 -16.004 0 126.643 "D"
"4330" 2003 0.151 219467 0.551 0 "E" 0.0827 -5.177 0 131.922 "A"
"4331" 2020 0.151 184490 0.538 1 "Ab" 0.126 -8.256 1 146.933 "A"
"4332" 1970 0.673 244760 0.434 0 "Eb" 0.377 -15.223 0 84.842 "C"
"4333" 2010 0.701 340187 0.645 1 "C" 0.106 -8.955 1 122.97 "B"
"4334" 1991 0.556 356733 0.646 0 "Db" 0.0869 -5.547 0 143.241 "B"
"4335" 1926 0.413 120282 0.137 1 "Ab" 0.28 -22.125 1 79.023 "D"
"4336" 2003 0.000861 230573 0.853 0 "F" 0.117 -4.123 0 131.116 "B"
"4337" 1943 0.995 160356 0.196 1 "F" 0.151 -9.729 1 62.771 "D"
"4338" 1992 0.0447 250653 0.727 0 "D" 0.45 -5.679 0 96.006 "B"
"4339" 2020 0.0749 185731 0.771 1 "F" 0.127 -4.222 1 81.317 "A"
"4340" 1933 0.96 183333 0.172 0 "F" 0.0826 -12.835 0 119.722 "D"
"4341" 1980 0.553 200280 0.205 0 "D" 0.351 -13.577 0 84.437 "B"
"4342" 1988 0.602 179747 0.658 0 "Db" 0.106 -8.739 0 128.833 "C"
"4343" 1985 0.306 297093 0.674 1 "E" 0.156 -6.26 1 114.886 "C"
"4344" 2012 0.0124 247347 0.873 0 "C" 0.112 -4.939 0 124.018 "B"
"4345" 1978 0.105 166240 0.85 0 "C" 0.549 -7.833 0 150.401 "B"
"4346" 2007 0.000728 153347 0.696 0 "G" 0.184 -3.836 0 137.112 "A"
"4347" 1981 0.037 419373 0.424 1 "A" 0.232 -10.703 1 215.967 "C"
"4348" 1970 0.714 251333 0.358 0 "D" 0.288 -11.487 0 128.151 "C"
"4349" 2001 0.23 337533 0.514 0 "Ab" 0.052 -4.782 0 139.647 "B"
"4350" 1999 0.0148 231800 0.834 1 "B" 0.303 -5.327 1 87.027 "B"
"4351" 1984 0.0221 239133 0.776 0 "A" 0.124 -7.167 0 82.13 "C"
"4352" 2002 0.903 243827 0.27 0 "A" 0.105 -13.833 0 179.809 "B"
"4353" 1971 0.368 435960 0.344 0 "A" 0.112 -12.586 0 111.516 "C"
"4354" 1951 0.865 66760 0.274 1 "F" 0.0884 -16.857 1 121.231 "D"
"4355" 1950 0.954 142947 0.204 1 "C" 0.0838 -21.473 1 144.43 "D"
"4356" 1970 0.57 195413 0.367 0 "G" 0.134 -14.737 0 122.914 "C"
"4357" 1951 0.788 225493 0.275 0 "B" 0.0636 -19.445 0 88.269 "D"
"4358" 1970 0.276 310640 0.23 0 "A" 0.118 -12.164 0 90.455 "C"
"4359" 1925 0.991 197787 0.17 0 "F" 0.126 -14.5 0 165.165 "C"
"4360" 1986 0.352 242680 0.565 1 "E" 0.189 -12.401 1 111.678 "C"
"4361" 1977 0.0944 278800 0.647 0 "Ab" 0.247 -9.26 0 135.866 "C"
"4362" 1986 0.0206 343133 0.963 1 "B" 0.267 -6.059 1 87.658 "C"
"4363" 1976 0.104 200067 0.594 1 "E" 0.231 -8.433 1 114.877 "C"
"4364" 1973 0.216 279280 0.639 0 "Eb" 0.0483 -7.014 0 128.534 "C"
"4365" 1999 0.16 294987 0.923 0 "A" 0.295 -3.908 0 115.996 "A"
"4366" 1968 0.868 147280 0.143 0 "D" 0.103 -16.423 0 96.136 "C"
"4367" 2005 0.011 297640 0.653 0 "Gb" 0.115 -6.819 0 164.152 "B"
"4368" 2013 0.887 253013 0.525 0 "C" 0.117 -11.294 0 146.977 "A"
"4369" 2002 6.82e-05 131120 0.836 0 "F" 0.102 -5.658 0 141.313 "B"
"4370" 1983 0.0192 80787 0.954 1 "E" 0.853 -7.255 1 170.532 "C"
"4371" 1935 0.993 164650 0.415 0 "Bb" 0.371 -10.287 0 116.853 "D"
"4372" 1962 0.905 168013 0.13 0 "D" 0.0982 -18.896 0 176.003 "C"
"4373" 2010 0.0149 349963 0.671 0 "C" 0.074 -10.185 0 104.995 "B"
"4374" 1966 0.719 145280 0.678 0 "E" 0.0795 -9.594 0 89.153 "C"
"4375" 1990 0.361 342600 0.576 0 "C" 0.335 -10.778 0 135.317 "B"
"4376" 1970 0.495 218240 0.139 0 "Ab" 0.0958 -18.24 0 141.323 "C"
"4377" 1995 0.41 271973 0.315 0 "C" 0.0535 -11.094 0 77.89 "B"
"4378" 1962 0.867 191227 0.275 0 "E" 0.188 -10.646 0 151.657 "D"
"4379" 1997 0.0388 260160 0.775 0 "Db" 0.118 -6.059 0 132.019 "B"
"4380" 1942 0.907 243760 0.29 0 "C" 0.233 -11.212 0 126.584 "D"
"4381" 1973 0.426 141373 0.704 0 "D" 0.201 -10.201 0 151.262 "C"
"4382" 1964 0.471 137987 0.61 0 "Gb" 0.275 -6.554 0 136.584 "B"
"4383" 1984 0.0162 350160 0.83 1 "A" 0.0815 -9.833 1 149.69 "B"
"4384" 1976 0.87 242293 0.223 1 "G" 0.117 -17.492 1 98.605 "C"
"4385" 1938 0.974 374440 0.158 0 "Bb" 0.265 -15.256 0 135.598 "D"
"4386" 2019 0.0902 177323 0.43 1 "C" 0.0912 -6.585 1 77.599 "A"
"4387" 2018 0.191 183799 0.806 0 "D" 0.0685 -5.043 0 113.024 "A"
"4388" 1967 0.836 175253 0.33 0 "A" 0.154 -11.332 0 99.353 "B"
"4389" 2007 0.0173 202973 0.938 0 "Ab" 0.355 -3.806 0 144.953 "B"
"4390" 1987 0.0244 347757 0.738 0 "Ab" 0.432 -10.737 0 77.464 "C"
"4391" 2019 0.84 189296 0.291 0 "C" 0.66 -10.355 0 142.015 "B"
"4392" 1945 0.826 244733 0.397 0 "D" 0.128 -12.147 0 144.15 "C"
"4393" 1926 0.992 52047 0.0344 1 "A" 0.0758 -43.393 1 102.761 "D"
"4394" 1982 0.798 275226 0.254 0 "F" 0.0814 -14.193 0 66.642 "B"
"4395" 1972 0.142 216387 0.62 0 "D" 0.0809 -10.44 0 139.912 "C"
"4396" 2002 0.11 336600 0.813 0 "D" 0.287 -6.017 0 81.941 "C"
"4397" 1957 0.89 225400 0.144 0 "F" 0.136 -18.778 0 148.285 "D"
"4398" 1997 0.382 124200 0.833 0 "C" 0.391 -6.248 0 117.54 "B"
"4399" 1981 0.437 154720 0.642 0 "A" 0.219 -9.504 0 93.124 "B"
"4400" 1997 0.0131 326413 0.622 1 "Db" 0.194 -7.84 1 134.527 "C"
"4401" 1989 0.457 138920 0.548 0 "Eb" 0.262 -6.414 0 114.113 "C"
"4402" 1990 0.184 222933 0.501 1 "G" 0.574 -12.988 1 152.733 "B"
"4403" 2008 0.00781 179973 0.946 0 "A" 0.26 -2.855 0 168.461 "B"
"4404" 1982 0.001 139627 0.877 1 "Gb" 0.334 -9.869 1 135.614 "C"
"4405" 1974 0.00457 424360 0.625 0 "D" 0.052 -11.273 0 125.746 "C"
"4406" 2015 0.0053 186253 0.814 0 "Db" 0.0817 -3.799 0 149.961 "B"
"4407" 1951 0.994 159760 0.331 0 "F" 0.116 -17.634 0 142.887 "D"
"4408" 2020 0.208 222242 0.619 1 "Gb" 0.121 -5.226 1 131.983 "A"
"4409" 1964 0.761 184640 0.74 0 "G" 0.485 -7.771 0 94.672 "D"
"4410" 1956 0.98 237760 0.175 0 "Db" 0.661 -15.964 0 91.825 "D"
"4411" 1969 0.157 227627 0.586 0 "E" 0.286 -8.057 0 208.651 "C"
"4412" 1930 0.994 430880 0.297 0 "Db" 0.755 -12.883 0 106.942 "D"
"4413" 1987 0.946 203267 0.307 0 "Eb" 0.0987 -15.833 0 98.909 "C"
"4414" 1994 0.6 297040 0.778 1 "Bb" 0.11 -13.957 1 87.713 "B"
"4415" 1992 0.989 254800 0.00556 1 "Gb" 0.0689 -32.573 1 66.13 "C"
"4416" 1984 0.00382 240147 0.947 0 "F" 0.559 -4.965 0 153.762 "B"
"4417" 1961 0.796 157480 0.405 0 "G" 0.0904 -14.488 0 86.384 "D"
"4418" 1948 0.758 102500 0.207 0 "Db" 0.246 -16.047 0 142.714 "D"
"4419" 1997 0.152 325733 0.525 0 "Gb" 0.141 -8.32 0 169.984 "A"
"4420" 1940 0.993 200573 0.465 1 "Eb" 0.306 -9.942 1 112.665 "D"
"4421" 2015 0.0162 303000 0.642 1 "D" 0.206 -8.673 1 149.989 "B"
"4422" 2010 0.634 342427 0.323 0 "A" 0.214 -8.837 0 145.904 "B"
"4423" 1951 0.562 151133 0.608 0 "C" 0.314 -5.094 0 155.497 "D"
"4424" 1933 0.802 184000 0.167 0 "Ab" 0.132 -12.845 0 115.674 "D"
"4425" 1971 0.816 404133 0.302 0 "Gb" 0.27 -14.871 0 65.278 "C"
"4426" 1990 0.44 325642 0.779 1 "Bb" 0.05 -5.909 1 179.963 "A"
"4427" 1942 0.909 72040 0.209 1 "A" 0.407 -13.189 1 134.651 "D"
"4428" 1970 0.977 204773 0.195 1 "A" 0.134 -12.413 1 113.027 "C"
"4429" 1962 0.584 142880 0.642 1 "B" 0.0641 -11.421 1 149.302 "D"
"4430" 1989 0.00607 288810 0.41 0 "C" 0.113 -14.155 0 130.034 "C"
"4431" 1957 0.812 127840 0.145 1 "G" 0.201 -14.851 1 81.178 "C"
"4432" 1955 0.962 179200 0.159 1 "F" 0.102 -17.762 1 107.137 "D"
"4433" 1987 0.165 256640 0.918 0 "C" 0.46 -5.928 0 124.467 "C"
"4434" 2013 0.67 289093 0.643 0 "G" 0.0951 -7.925 0 99.608 "B"
"4435" 1985 0.00232 539293 0.596 1 "Bb" 0.0862 -15.299 1 133.667 "C"
"4436" 1954 0.855 215493 0.181 0 "Eb" 0.247 -14.567 0 64.065 "D"
"4437" 1950 0.98 173413 0.152 0 "Gb" 0.117 -23.091 0 117.094 "D"
"4438" 1966 0.446 201133 0.568 0 "Bb" 0.0879 -7.466 0 188.046 "C"
"4439" 1955 0.957 136293 0.0192 0 "C" 0.118 -15.026 0 177.716 "D"
"4440" 1955 0.985 179493 0.21 0 "F" 0.489 -13.046 0 139.377 "D"
"4441" 1955 0.977 39160 0.0602 0 "Gb" 0.0987 -26.395 0 80.86 "D"
"4442" 1965 0.687 260627 0.413 0 "Eb" 0.104 -11.869 0 165.944 "C"
"4443" 1999 0.907 257800 0.388 0 "C" 0.108 -13.554 0 175.083 "C"
"4444" 1946 0.93 167493 0.372 1 "Bb" 0.333 -8.698 1 124.688 "D"
"4445" 1990 0.0468 321573 0.934 1 "Ab" 0.703 -3.661 1 110.044 "B"
"4446" 1975 0.374 151573 0.816 0 "D" 0.454 -8.883 0 158.083 "C"
"4447" 1961 0.346 129333 0.213 0 "Db" 0.0596 -13.124 0 110.611 "B"
"4448" 2007 0.0332 294053 0.688 0 "D" 0.119 -10.122 0 170.704 "B"
"4449" 2001 7.03e-05 241467 0.994 0 "Gb" 0.318 -3.431 0 156.623 "A"
"4450" 1953 0.0606 96360 0.0845 0 "C" 0.439 -31.634 0 77.521 "D"
"4451" 1978 0.0175 158107 0.682 1 "E" 0.228 -8.178 1 130.094 "C"
"4452" 1963 0.978 221800 0.204 1 "G" 0.126 -13.838 1 70.324 "C"
"4453" 2013 0.0108 227311 0.867 0 "A" 0.308 -3.555 0 78.043 "A"
"4454" 1930 0.995 194952 0.389 1 "Bb" 0.142 -12.062 1 79.698 "D"
"4455" 1999 2.54e-05 185240 0.769 0 "F" 0.434 -6.229 0 129.708 "C"
"4456" 1928 0.995 168493 0.27 1 "F" 0.226 -12.983 1 115.423 "D"
